Regulator	Target	MoA	likelihood
10153	7392	-0.99999999917549	0.995135489125848
10153	53371	0.999999940399561	0.973174793519577
10153	92345	0.999999999997798	0.995232387633597
10153	151011	0.999999999996296	0.997008241081647
10153	4436	0.999999999977069	0.976191712065162
10153	11104	0.99999998056449	0.956650158931448
10153	7398	0.999999999996922	0.995138199341549
10153	168451	0.99999999999468	0.984088674646172
10153	22938	0.999995209786067	0.90957429530055
10153	7812	0.999999999999482	0.994143794288317
10153	84083	0.999999999970208	0.966799016356244
10153	79874	-0.999999996671203	0.992555987538155
10153	51263	0.999999986418341	0.953497194074161
10153	81627	0.99999999998251	0.988030388238238
10153	9318	0.999999985416069	0.934423742290446
10153	55854	0.999999999991814	0.979876003865585
10153	29883	0.999999999717502	0.955804192356769
10153	64318	0.999999999475813	0.976058056693867
